"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"SBBG231089","32.6745","-117.239","cch2","WGS84","1000","3141592","Peritoma arborea","K. McEachern","1993-03-24","Santa Barbara BG","San Diego","Cabrillo National Monument; Point Loma, slope E of Visitor Center Complex, S of fence at US Navy boundary, below bayside trail rd","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"23697","32.3976","-117.24225","cch2","WGS84","3989","50000000","Peritoma arborea","E. R. Blakley","1964-03-14","Santa Barbara BG","?","small cyn on ocean side of Island near S end; Los Coronados","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG157146","32.9118","-118.46855","cch2","WGS84","200","125663","Peritoma arborea","Steven A. Junak","1997-07-22","Santa Barbara BG","Los Angeles","San Clemente Island: just W of Twin Dams Cyn","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"31766","32.4169","-117.2486","cch2","WGS84","400","502654","Peritoma arborea","Ralph N. Philbrick","1966-03-19","Santa Barbara BG","?","ridge W of (above) hotel, N-central portion of island, Isla del Sur; Los Coronados","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158492","32.939878","-118.506196","cch2","WGS84","300","282743","Peritoma arborea","Peter H. Raven","1962-07-11","Santa Barbara BG","Los Angeles","San Clemente Island: rocky sides of lower reaches of cyn N of Nanny, NE of Lemon Tank","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158499","32.9439","-118.5178","cch2","WGS84","750","1767145","Peritoma arborea","Tim Ross","1992-04-14","Santa Barbara BG","Los Angeles","San Clemente Island: central E side of island, first major escarpment draw S of Nanny Cyn","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158498","32.8549","-118.3928","cch2","WGS84","200","125663","Peritoma arborea","D. H. Wilken","1997-12-02","Santa Barbara BG","Los Angeles","San Clemente Island: N branch of Eagle Cyn","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0166451","32.913518","-118.468564","cch2","WGS84","3989","50000000","Peritoma arborea","Steven A. Junak","1997-07-22","Cal BG","Los Angeles","San Clemente Island. Just W of Twin Dams Canyon.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1037026","32.535722","-117.119167","cch2","WGS84","3989","50000000","Peritoma arborea","LeRoy Gross","2013-03-13","Cal BG","San Diego","Lichty Mesa, Borderfield State Park.; Imperial Beach 7.5'","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0053601","32.39852","-117.24197","cch2","WGS84","1990","12441021","Peritoma arborea","F. R. Fosberg","1931-08-15","Cal BG","?","South Coronado Island.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034362","32.883","-117.2512","cch2","WGS84","1000","3141592","Peritoma arborea","McMinn, Howard","1924-07-03","UCSB","San Diego","North of La Jolla","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034366","32.99124","-117.27188","cch2","WGS84","806","2040891","Peritoma arborea","Waian, Lee","1960-04-11","UCSB","San Diego","Near Marob, Calif., this town is located some 17 miles north of San Diego on Highway 101 near the Sorrento beach turn off","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034371","32.6972","-117.0185","cch2","WGS84","160","80424","Peritoma arborea","Dennis E. Breedlove","1962-03-10","UCSB","San Diego","6.6 miles east of Chula Vista on Paradise Valley Road at junction with Sweetwater Road.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034383","32.6962","-116.9046","cch2","WGS84","804","2030775","Peritoma arborea","Fernandez, Irvin","1991-05-10","UCSB","San Diego","Bonita Rd. to San Miguel Rd. then 6.6 mi. east on Procter Valley Rd., then left 1/2 mi. up side road into a small valley, Bonita","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034391","32.8332","-117.2588","cch2","WGS84","3218","32532838","Peritoma arborea","Frederick E. Clements","1914-02-26","UCSB","San Diego","La Jolla","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034395","32.64156","-117.10999","cch2","WGS84","162","82447","Peritoma arborea","Joseph M. Keefe","1967-03-25","UCSB","San Diego","South edge of Sweetwater Slough, along D Street, 0.5 mile west of Interstate Highway 5, Chula Vista","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD140444","32.77167","-116.2225","cch2","WGS84","161","81433","Peritoma arborea","Jon Rebman","1997-03-06","SDNHM","San Diego","Jacumba Jim Canyon: off of Carrizo Canyon; approx. 5.1 mi up Carrizo Canyon from Hwy S2","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD16574","32.69483","-117.24517","cch2","WGS84","3218","32532838","Peritoma arborea","A. J. Stover","1937-03-02","SDNHM","San Diego","Pt. Loma","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD170850","32.5423","-117.1032","cch2","WGS84","3989","50000000","Peritoma arborea","Phillip Roullard","2004-12-17","SDNHM","San Diego","Border Field Bluffs, 0.6 mi SW of intersection of Monument Rd and 19th St, 0.4 mi N of US/Mexico border fence, NE of Goat Canyon.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD266236","32.87952","-117.24723","cch2","WGS84","3989","50000000","Peritoma arborea","Nancy Nenow","2011-02-21","SDNHM","San Diego","La Jolla; about 50 yards S of intersection La Jolla Farms Road and Blackgold Road along S side paved road ending at Black's Beach. Near the top of the hill.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD00034519","32.86","-116.93806","cch2","WGS84","3989","50000000","Peritoma arborea","Anna Arft","2017-09-13","SDNHM","San Diego","Lakeside; Lakeside River Park Conservancy, 0.59 km northwest of the intersection of Highway 67 and Winter Gardens Boulevard, 1.17 km SW along the River Park Trail from junction at Channel Road, at the side trail leading to a lower viewing area.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD37595","32.99415","-117.25127","cch2","WGS84","3218","32532838","Peritoma arborea","Edith A. Purer","1932-04-18","SDNHM","San Diego","Solana Beach","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD37597","32.212","-116.9147","cch2","WGS84","3989","50000000","Peritoma arborea","Edith A. Purer","1932-03-24","SDNHM","?","Dunes near Descanso.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR-148333","33.4575","-115.7275","cch2","WGS84","3989","50000000","Peritoma arborea","John F. Green","2005-01-14","UC Riverside","Riverside","Salton Basin, Coachella Canal right-of-way, between siphons 22 and 23, south of Salt Creek","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCR-260261","33.43032","-115.4707","cch2","WGS84","3989","50000000","Peritoma arborea","A.C. Sanders","2015-03-11","UC Riverside","Riverside","Chocolate Mountains, wide canyon along the Gasline Road c. 1/4 mile north of the Imperial Co. line, US Navy Chocolate Mountains Aerial Gunnery Range","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SDSU01395","33.13949","-116.38779","cch2","WGS84","805","2035830","Peritoma arborea","Schwenkmeyer, R.C.","1953-04-19","SDSU Herbarium","San Diego","Yaqui Well.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SDSU01412","33.11683","-116.43919","cch2","WGS84","2011","12704980","Peritoma arborea","Morgan, K.R.","1963-05-07","SDSU Herbarium","San Diego","Sentenac Canyon, Hwy 78.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SDSU01418","33.11553","-116.43946","cch2","WGS84","3200","32169908","Peritoma arborea","Harvey, D.R.","1933-03-11","SDSU Herbarium","San Diego","Sentenac Canyon.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SDSU01430","33.1434","-117.1661","cch2","WGS84","2414","18307304","Peritoma arborea","Coop, Wm E.","1952-05-01","SDSU Herbarium","San Diego","San Marcus area.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SDSU14615","33.475","-117.49167","cch2","WGS84","805","2035830","Peritoma arborea","Reiser, Craig H.","1989-06-15","SDSU Herbarium","San Diego","Camp Joseph Pendleton MCB. San Diego County, California. Base Section: Charlie.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SDSU14616","33.23907","-117.4004","cch2","WGS84","241","182466","Peritoma arborea","Lawson, Dawn","1986-04-22","SDSU Herbarium","San Diego","Camp Pendleton, R5W T115, Sect. 9 NE 1/4 of NE 1/4.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"OBI125546","33.13949","-116.38799","cch2","WGS84","1000","3141592","Peritoma arborea","David J. Keil","1977-03-27","Cal Poly","San Diego","Anza Borrego desert state park; Yaqui Wells campground","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"OBI125545","33.3923","-118.4512","cch2","WGS84","17400","951148591","Peritoma arborea","John Knapp","2002-11-27","Cal Poly","Los Angeles","Santa Catalina Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"70203","33.15","-116.46","cch2","WGS84","1000","3141592","Peritoma arborea","Clifton F. Smith","1961-09-28","Santa Barbara BG","San Diego"," Grapevine Cyn, N of Scissors Crossing","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG157148","33.355","-118.3319","cch2","WGS84","800","2010619","Peritoma arborea","F. R. Fosberg","1931-03-26","Santa Barbara BG","Los Angeles","Santa Catalina Island: Hamilton Cyn (cf. var. insularis)","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158493","33.3078","-118.3128","cch2","WGS84","750","1767145","Peritoma arborea","F. R. Fosberg","1931-04-12","Santa Barbara BG","Los Angeles","Santa Catalina Island: Palisades near Jewfish Point","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158505","33.4306","-118.5054","cch2","WGS84","3989","50000000","Peritoma arborea","Robert F. Thorne","1966-04-04","Santa Barbara BG","Los Angeles","Santa Catalina Island: near Ballast Point on E side of Catalina Harbor, Isthmus, on bank above tide level","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158504","33.4339","-118.50129","cch2","WGS84","500","785398","Peritoma arborea","E. R. Blakley","1961-09-23","Santa Barbara BG","Los Angeles","Santa Catalina Island: SE bank of Catalina Harbor between Ballast Point and head of the Harbor","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158503","33.39","-118.471","cch2","WGS84","1000","3141592","Peritoma arborea","E. R. Blakley","1961-09-24","Santa Barbara BG","Los Angeles","Santa Catalina Island: Driftwood Beach, Little Harbor, mouth of Little Springs Cyn","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158501","33.4307","-118.5045","cch2","WGS84","500","785398","Peritoma arborea","E. R. Blakley","1962-10-04","Santa Barbara BG","Los Angeles","Santa Catalina Island: Ballast Point, Catalina Harbor at the Isthmus","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158500","33.3566","-118.4501","cch2","WGS84","400","502654","Peritoma arborea","E. R. Blakley","1963-04-07","Santa Barbara BG","Los Angeles","Santa Catalina Island: S side Middle Ranch Cyn 0.25 mi below Eagles Nest","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158497","33.4595","-118.5201","cch2","WGS84","3989","50000000","Peritoma arborea","Reid Moran","1941-03-02","Santa Barbara BG","Los Angeles","Santa Catalina Island: S of Wilson's harbor","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158496","33.3764","-118.4743","cch2","WGS84","1000","3141592","Peritoma arborea","Martin A. Piehl","1962-10-03","Santa Barbara BG","Los Angeles","Santa Catalina Island: along main rd at bridge over Cottonwood Creek, W side of island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158495","33.442","-118.4898","cch2","WGS84","400","502654","Peritoma arborea","Ralph N. Philbrick","1968-02-23","Santa Barbara BG","Los Angeles","Santa Catalina Island: Little Fisherman Cove","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158507","33.3779","-118.4651","cch2","WGS84","400","502654","Peritoma arborea","Robert F. Thorne","1965-05-11","Santa Barbara BG","Los Angeles","Santa Catalina Island: dry slope just above Cottonwood Dam in Cottonwood Cyn","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SBBG158073","33.3803","-118.4742","cch2","WGS84","650","1327322","Peritoma arborea","Ralph N. Philbrick","1967-05-19","Santa Barbara BG","Los Angeles","Santa Catalina Island: bluffs S of side of Little harbor","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0010432","33.291","-117.2919","cch2","WGS84","3989","50000000","Peritoma arborea","Jon P. Rebman","2015-05-06","Cal BG","San Diego","Camp Pendleton: southeast portion of Base; Juliet Training Area; northeast of the jctn of Vandegrift Blvd. & Barnett Circle; along a canyon. Square F7.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"14334","33.1615","-116.505","cch2","WGS84","9061","257930163","Peritoma arborea","N.A. Hopkins","1990-03-06","SJSU","San Diego","Grapevine Canyon, Anza-Borrego Desert State Park","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"5870","33.15805","-116.26431","cch2","WGS84","3219","32553060","Peritoma arborea","H.L. Buckalew","1959-03-27","SJSU","San Diego","San Felipe Wash, Anza-Borrego Desert State Park","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LOB118484","33.397799","-118.443802","cch2","WGS84","16574","862987572","Peritoma arborea","Kevin Herbinson","1970-05-24","CSU Long Beach","Los Angeles","Catalina Island, bluff at Jewish Pt., E end of Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LOB107667","33.3648","-118.4659","cch2","WGS84","3989","50000000","Peritoma arborea","Brina Mendoza","2019-04-01","CSU Long Beach","Los Angeles","Santa Catalina Island, Ben Weston Trail. 115 m from trailhead","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA85177","33.1599","-116.2623","cch2","WGS84","804","2030775","Peritoma arborea","O.H. Kappler","1949-03-20","UCLA","San Diego","Borrego Valley; San Felipe Wash; Anza Borrego State Park; Colorado Desert","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA204546","33.3375","-115.3314","cch2","WGS84","1609","8133209","Peritoma arborea","C.B. Wolf","1931-03-12","UCLA","Imperial","Chocolate Mountains; Beal Well; W slope of mountains","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA204545","33.13198","-116.40831","cch2","WGS84","805","2035830","Peritoma arborea","Bayard H. Brattstrom","1949-04-11","UCLA","San Diego","Half way between Sentenac Canyon and Yaqui Well","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA204544","33.39782","-117.58385","cch2","WGS84","1609","8133209","Peritoma arborea","Ira L. Wiggins","1928-06-12","UCLA","San Diego","South Coast; above San Mateo River","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA204538","33.1581","-117.3506","cch2","WGS84","1000","3141592","Peritoma arborea","Harlan Lewis","1940-03-16","UCLA","San Diego","South Coast; near Carlsbad","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA30209","33.11683","-116.43919","cch2","WGS84","2011","12704980","Peritoma arborea","H. Lewis","1954-04-19","UCLA","San Diego","Sonoran Desert; Sentenac Canyon","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA103506","33.3876","-117.59178","cch2","WGS84","402","507693","Peritoma arborea","Barry A. Prigge","1986-03-14","UCLA","San Diego","San Mateo Estuary; just S of San Mateo Creek, in flats W of I-5","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA204572","33.11683","-116.43919","cch2","WGS84","2011","12704980","Peritoma arborea","M.F. Gilman","1931-03-14","UCLA","San Diego","Sonoran Desert; Sentenac Canyon, western Colorado Desert","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034344","33.446565","-118.477826","cch2","WGS84","500","785398","Peritoma arborea","Thorne, Robert F.","1975-09-03","UCSB","Los Angeles","Santa Catalina Island, near Blue Cavern Point","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034348","33.39269","-117.58997","cch2","WGS84","805","2035830","Peritoma arborea","Norman Haller","1953-04-25","UCSB","San Diego","U.S. 101, 3 miles South of San Clemente; in San Mateo Creek bed","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034363","33.46142","-117.711028","cch2","WGS84","500","785398","Peritoma arborea","Fred M. Roberts, Jr.","1980-02-17","UCSB","Orange","Dana bluffs along Scenic Drive Road, northwest of and above Dana Point Harbor, Dana Point","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034373","33.4439","-118.481696","cch2","WGS84","900","2544690","Peritoma arborea","Engel, C.","1967-03-21","UCSB","Los Angeles","North side of the path overlooking Little Fisherman's Cove, 2.1 mi. east of the Isthmus, Santa Catalina Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UCSB034382","33.19402","-116.37634","cch2","WGS84","8100","206119894","Peritoma arborea","Wedberg, H.","1957-03-22","UCSB","San Diego","W side Borrego","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"AHUC19510","33.1581","-117.3506","cch2","WGS84","1609","8133209","Peritoma arborea","A. Haig","1952-05-01","UC Davis","San Diego","San Diego County: 1/2 mile south of Carlsbad.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"DAV385191","33.145833","-117.310278","cch2","WGS84","3989","50000000","Peritoma arborea","A. C. Sanders","2004-05-07","UC Davis","San Diego","San Diego County: South Coast: Carlsbad, Aqua Hedionda Ecological Reserve, near Laguna Riviera Park, off Park St. near roadside and along hiking trail SE of the park.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD10328","33.11683","-116.43919","cch2","WGS84","2011","12704980","Peritoma arborea","Minnie Pease","1935-02-17","SDNHM","San Diego","Sentenac Canyon","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD155231","33.1","-116.45","cch2","WGS84","3989","50000000","Peritoma arborea","Jon P. Rebman","2002-04-06","SDNHM","San Diego","Anza-Borrego Desert State Park: San Felipe Valley; Sentenac Cienega/Canyon area, southest of Scissors Crossing at junction of S-2 and Hwy. 78","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD175809","33.39583","-117.59194","cch2","WGS84","80","20106","Peritoma arborea","D. G. Kelch","2006-12-09","SDNHM","San Diego","Along Christianitos Road at El Camino Real.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD180970","33.3761","-116.4424","cch2","WGS84","3989","50000000","Peritoma arborea","Melvin M. Sweet","2006-03-25","SDNHM","San Diego","Anza-Borrego Desert State Park, Coyote Canyon, Lower Willows, about 7 mi NW of town of Borrego Springs, near the hiking/riding trail above the 3rd crossing.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD196409","33.09813","-117.31771","cch2","WGS84","3989","50000000","Peritoma arborea","Warren Schmidtmann","2007-02-23","SDNHM","San Diego","South Carlsbad State Beach, 0.26 mi SW of intersect of Poinsettia Lane and Carlsbad Blvd, near bottom of stairs from campsite # 205","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD200817","33.27153","-117.38168","cch2","WGS84","3989","50000000","Peritoma arborea","Margaret R. Mulligan","2007-04-09","SDNHM","San Diego","Camp Pendleton Marine Corps Base, Santa Margarita River, on North River Road ca. 3 miles NNE of its intersection with Macs Road (accessed by Stuart Mesa).","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD229919","33.06712","-117.10267","cch2","WGS84","3989","50000000","Peritoma arborea","Jon P. Rebman","2013-03-26","SDNHM","San Diego","Lake Hodges: south of Escondido; southeast of the intersection of Lake Drive and Beech Lane; along the north side of Lake just east of the boat ramp parking lot; disturbed area along trail and parking lot","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD232646","33.38333","-117.59","cch2","WGS84","3989","50000000","Peritoma arborea","B. Pitzer","1998-03-15","SDNHM","San Diego","San Onofre State Beach, just S of the Orange / San Diego County line. Against the bluffs immediately behind the beach.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"SD254995","33.09909","-116.45244","cch2","WGS84","3989","50000000","Peritoma arborea","Susan T Welker","1994-03-15","SDNHM","San Diego","Borrego Desert. South of Sentenac Cienaga, approx. 1 mi east of Scissors Crossing, on Hwy 78.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"HSC-3892","33.0806","-116.5231","cch2","WGS84","3217","32512621","Peritoma arborea","C.R. Phillips","1964-03-23","CSU Humboldt","San Diego","15 mi. SW of Borrego Springs on Hwy. 78","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"CATA 00117","33.400013","-118.472527","cch2","WGS84","3989","50000000","Peritoma arborea","Peter Henrikson","1987-05-08","Catalina Island Conservatory","Los Angeles","Santa Catalina Island: Little Springs Canyon, southeast exposure","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"CATA 00572","33.385192","-118.474564","cch2","WGS84","3989","50000000","Peritoma arborea","Mark L. Hoefs","1991-04-16","Catalina Island Conservatory","Los Angeles","Santa Catalina Island: Hillside south-west of Little Harbor","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
