"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"po107686","35.369008","-119.652178","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107687","35.363302","-119.646214","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107688","35.362448","-119.63812","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107689","35.376511","-119.638116","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107690","35.370886","-119.613203","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107691","35.353694","-119.628817","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107692","35.346953","-119.619844","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107693","35.335516","-119.612225","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107694","35.324844","-119.619505","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107695","35.319907","-119.612994","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107696","35.315931","-119.625381","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107697","35.323076","-119.587989","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107698","35.30445","-119.60203","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107699","35.305111","-119.587068","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107700","35.29972","-119.594689","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107701","35.287243","-119.596893","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107702","35.282342","-119.572964","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107703","35.250626","-119.561678","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107704","35.245777","-119.607517","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107705","35.265313","-119.635808","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107706","35.271831","-119.642831","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107707","35.276759","-119.648372","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107708","35.283727","-119.653252","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107709","35.28603","-119.64241","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107710","35.281632","-119.642578","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107711","35.230054","-119.632914","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107712","35.205312","-119.614453","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107713","35.191109","-119.604","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107714","35.187517","-119.624225","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107715","35.16809","-119.58294","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107716","35.175555","-119.570973","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107717","35.180187","-119.571042","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107718","35.188472","-119.57521","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107719","35.193157","-119.571055","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107720","35.191468","-119.562798","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107721","35.183671","-119.552654","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107722","35.182578","-119.563547","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107723","35.17806","-119.555329","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107724","35.165849","-119.546097","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107725","35.159733","-119.542608","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107726","35.135692","-119.555987","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107727","35.142291","-119.529383","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107728","35.132497","-119.525445","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107729","35.126513","-119.518748","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107730","35.129785","-119.50963","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107731","35.121246","-119.512551","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107732","35.118303","-119.500096","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107733","35.11582","-119.49034","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107734","35.127639","-119.490492","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107735","35.140324","-119.478193","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107736","35.139323","-119.496903","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107737","35.133471","-119.485292","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107738","35.130251","-119.474581","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107739","35.124023","-119.474556","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107740","35.116814","-119.47088","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107741","35.113358","-119.479614","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107742","35.113875","-119.492454","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107743","35.098307","-119.470641","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107744","35.096252","-119.463502","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107745","35.094273","-119.452858","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107746","35.088492","-119.460881","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107747","35.087407","-119.438898","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107748","35.092107","-119.430673","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107749","35.095637","-119.422551","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107750","35.087805","-119.41861","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107751","35.095706","-119.404782","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107752","35.103006","-119.380307","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107753","35.092135","-119.387488","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107754","35.080922","-119.364533","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107755","35.07241","-119.345472","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107756","35.035648","-119.371636","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107757","35.03867","-119.392022","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107758","35.034159","-119.39793","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107759","35.0263","-119.387593","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107760","35.033449","-119.411751","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107761","35.044209","-119.402912","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107762","35.047663","-119.424642","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107763","35.036809","-119.448037","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107764","35.026916","-119.43612","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107765","35.012906","-119.453027","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107766","35.004519","-119.460428","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107767","35.003138","-119.473287","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107768","35.009053","-119.482282","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","San Luis Obispo","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107769","34.999049","-119.444661","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107770","35.002318","-119.433761","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107771","35.00776","-119.43717","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107772","34.999733","-119.423213","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107773","34.993897","-119.42997","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107774","34.983182","-119.447107","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107775","34.991751","-119.394218","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107776","34.97772","-119.405809","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107777","34.983068","-119.398902","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107778","34.992981","-119.375416","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107779","35.00087","-119.369019","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107780","35.013756","-119.38218","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107781","35.014782","-119.343864","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107782","34.963359","-119.356562","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107783","34.961606","-119.363472","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107784","34.984611","-119.346604","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107785","34.987875","-119.347784","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107786","34.99069","-119.349112","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107787","34.995274","-119.351044","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107788","35.00971","-119.342965","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107789","35.01564","-119.335273","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107790","35.019154","-119.290276","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107791","35.030099","-119.290707","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107792","35.035293","-119.290041","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107793","35.043386","-119.289866","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107794","35.046704","-119.288094","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107795","35.042963","-119.279713","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107796","35.040678","-119.281873","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107797","35.03638","-119.283359","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107798","35.046117","-119.294061","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107799","35.028843","-119.326642","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po107800","35.030002","-119.333837","mgr","WGS84","","","Atriplex polycarpa","Ryan O'Dell","2018-10-27","","Kern","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
