"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"648006","33.278333","-116.657222","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Steve Boyd","2004-04-27","Cal BG","San Diego","UnknownWarner Springs area, brushy hill at edge of grassland in rolling terrain along the Pacific Crest Trail, south of Highway 79 and west of the Warner Springs resort.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"655308","33.350278","-117.032778","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","D. L. Banks","1997-04-08","Cal BG","San Diego","NW Palomar Mountains, Agua Tibia Mountains: Wilderness Gardens Preserve. Approximately 3.4 miles east of Pala south of Hwy. 76 along the San Luis Rey River.Areas along the main trail network from the parking area along the primary driveway within the riv","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"661793","33.23922","-116.29898","cch2","WGS84","16093","813624270","Amsinckia menziesii var. intermedia","R. S. Woglum","1937-03-27","Cal BG","San Diego","Sonoran Desert: Borrego Valley; Anza Borrego Desert.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0089670","33.190278","-116.956667","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","J. P. Rebman","2002-04-06","Cal BG","San Diego","Anza-Borrego Desert State Park: San Felipe Valley; northwest corner of Sentenac Cienega/Canyon acquisition area, along S-2 approx. 1 mile north of Scissors Crossing at junction with Hwy. 78.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA accession: 3541","33.323106","-118.31533","cch2","WGS84","147","67886","Amsinckia menziesii var. intermedia","C. B. Wolf","1932-05-09","Cal BG","Los Angeles","At 2nd group of mine workings in left (east) fork of Pebbly Beach Canyon, Santa Catalina Island.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"696965","33.464167","-116.956944","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Steve Boyd","1990-04-02","Cal BG","Riverside","Vail Lake area, lower slopes of Agua Tibia Mtn, along Hwy 79, E of USFWS Dripping Springs Guard Station.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"704307","33.451746","-118.508234","cch2","WGS84","391","480289","Amsinckia menziesii var. intermedia","R. F. Thorne","1966-04-07","Cal BG","Los Angeles","Santa Catalina Island: Cherry Forest, Cherry Valley","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"719630","33.319444","-116.636111","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Steve Boyd","2004-04-27","Cal BG","San Diego","Hills north of Warner Springs, south of Indian Flats Campground of Cleveland National Forest along Road 9S05.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"739283","33.016667","-116.45","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","G. Gust","2005-03-06","Cal BG","San Diego","Anza-Borrego State Park. On Hwy 52 just NE of Mason Valley in seasonally wet desert meadow.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"740137","33.367668","-118.481669","cch2","WGS84","232","169093","Amsinckia menziesii var. intermedia","R. F. Thorne","1971-05-17","Cal BG","Los Angeles","Santa Catalina Island: Ben Weston Beach near mouth of Middle Ranch Canyon.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"757259","33.481","-119.03","cch2","WGS84","500","785398","Amsinckia menziesii var. intermedia","M. B. Dunkle","1940-03-21","Cal BG","Santa Barbara","Santa Barbara Island. Landing Canyon,","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"764366","33.350749","-118.331766","cch2","WGS84","415","541060","Amsinckia menziesii var. intermedia","Freda Detmers","1929-04-14","Cal BG","Los Angeles","Descanso Canyon, Santa Catalina Island.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"779701","33.466944","-117.018889","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","D. L. Banks","1997-03-16","Cal BG","Riverside","NW Palomar Mountains, Agua Tibia Mountains: North face of Dorland Mountain, the Dorland Mountain Arts Colony along the circular drive that runs around the north side of the compound.; Pechanga","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"782411","33.0866","-116.36488","cch2","WGS84","1609","8133209","Amsinckia menziesii var. intermedia","T. Elias","1985-03-15","Cal BG","San Diego","Anza-Borrego Desert State Park; end of Mine Canyon road north slopes of Pinyon Mountains","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"783027","33.481","-119.0309","cch2","WGS84","300","282743","Amsinckia menziesii var. intermedia","R. F. Thorne","1968-04-27","Cal BG","Santa Barbara","Santa Barbara Island. Along track above Landing Cove","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0113207","33.0868","-116.5086","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Larry E. Hendrickson","2009-04-25","Cal BG","San Diego","California Department of Fish & GameSan Felipe Valley. Cigarette Hills. San Felipe Valley Wildlife Area. 2.0 miles SW of southeast intersection of State hwy.78 and County Road S-2, ~1000 feet NW of 78. Square J22.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"845827","33.3965","-118.4512","cch2","WGS84","17150","924013085","Amsinckia menziesii var. intermedia","Geo. C. Johnstone","1925-03-08","Cal BG","Los Angeles","Catalina Island.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"894738","33.429","-117.384","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","J. P. Rebman","2007-04-23","Cal BG","San Diego","Camp Pendleton Marin Corps Base: Santa Margarita Mt., Foxtrot Training Area, east of Artillery Firing Range 40, along roas to radio towers, south of the multiple aerial cables.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"896254","33.448966","-117.022912","cch2","WGS84","1200","4523893","Amsinckia menziesii var. intermedia","D. L. Banks","1997-04-05","Cal BG","Riverside","NW Palomar Mountains, Agua Tibia Mountains: Agua Tibia Wilderness Area. South of Dorland Mountain, just west of the Pechanga Indian Reservation boundry, at the headwaters of a tributary of the north fork of Pechanga Creek.; Pechanga","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"902952","33.385192","-118.405066","cch2","WGS84","230","166190","Amsinckia menziesii var. intermedia","Mark Hoefs","1973-03-03","Cal BG","Los Angeles","Santa Catalina Island: west side of Black Jack Mt.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"903060","33.4874","-117.5734","cch2","WGS84","1207","4576826","Amsinckia menziesii var. intermedia","D. E. Bramlet","2003-03-13","Cal BG","Orange","Donna O?Neill Reserve. North East ridge of the reserve, 915m W of Cristianitos Rd. & 1.2km N of the E-W access road.; San Clemente","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"936320","33.361916","-118.44603","cch2","WGS84","1232","4768384","Amsinckia menziesii var. intermedia","F. R. Fosberg","1931-04-15","Cal BG","Los Angeles","Eagle's Nest, Middle Ranch Canyon, Santa Catalina Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"978400","33.5","-116.966667","cch2","WGS84","400","502654","Amsinckia menziesii var. intermedia","Steve Boyd","1990-04-03","Cal BG","Riverside","Vail Lake area, upper benches and adjacent slopes of the E flank of 'Big' Oak Mountain, just S of the E summit.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"984337","33.02833","-118.58861","cch2","WGS84","1000","3141592","Amsinckia menziesii var. intermedia","F. H. Elmore","1939-11-23","Cal BG","Los Angeles","Northwest Harbor, San Clemente Island.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"992542","33.35462","-118.332796","cch2","WGS84","330","342119","Amsinckia menziesii var. intermedia","F. R. Fosberg","1931-03-23","Cal BG","Los Angeles","Hamilton Canyon, Santa Catalina Island.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1002404","33.3356","-117.4903","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","J. P. Rebman","2008-02-26","Cal BG","San Diego","Camp Pendleton Marine Corps Base: Training Area Romeo 2 in the northwestern portion of base; coastal side of San Onofre Mountain, along Horno Canyon Rd.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA accession: 4257","33.45","-117.291667","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","C. B. Wolf","1932-03-29","Cal BG","San Diego","De Luz Canyon: Along De Luz-Murrieta Road and De Luz Creek.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0089632","33.453","-117.111","cch2","WGS84","1000","3141592","Amsinckia menziesii var. intermedia","D. L. Banks","1997-03-01","Cal BG","Riverside","NW Palomar Mountains, Agua Tibia Mountains: Pechanga Indian Reservation, west of Pala Road. Reservation lands west of the casino and along Pechanga Creek.; Pechanga","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1072762","33.354943","-118.444462","cch2","WGS84","155","75476","Amsinckia menziesii var. intermedia","R. F. Thorne","1966-04-29","Cal BG","Los Angeles","Santa Catalina Island. Middle Ranch, Middle Ranch Canyon.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0089607","33.452009","-117.074348","cch2","WGS84","1200","4523893","Amsinckia menziesii var. intermedia","D. L. Banks","1997-02-23","Cal BG","Riverside","NW Palomar Mountains, Agua Tibia Mountains: Pechanga Indian Reservation, south of Pechanga Road in the Reservation, north of Pechanga Creek, and east of the Pechanga Tribal Government Center.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1099142","33.356198","-118.357344","cch2","WGS84","880","2432849","Amsinckia menziesii var. intermedia","R. F. Thorne","1965-05-10","Cal BG","Los Angeles","Bank at upper end of Gallagher Canyon, Santa Catalina Island.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"POM accession: 9105","33.37642","-117.25115","cch2","WGS84","4828","73229217","Amsinckia menziesii var. intermedia","P. A. Munz","1920-05-15","Cal BG","San Diego","Fallbrook","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1175426","33.38047","-117.57051","cch2","WGS84","1609","8133209","Amsinckia menziesii var. intermedia","Keith E. Hoffmaster","1934-03-01","Cal BG","San Diego","San Onofre.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1179363","33.388739","-118.368459","cch2","WGS84","243","185507","Amsinckia menziesii var. intermedia","R. F. Thorne","1966-04-06","Cal BG","Los Angeles","Santa Catalina Island. Above Moonstone Cove.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0089608","33.457778","-116.971944","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","D. L. Banks","1995-05-03","Cal BG","Riverside","Cleveland National Forest, Agua Tibia Wilderness Area. N slope of Agua Tibia Mtn., E of the Dripping Springs Alcove Area, along the lower alluvial benches of Arroyo Seco.; Vail Lake","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1201609","33.45","-117.291667","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Steve Boyd","1986-04-02","Cal BG","San Diego","De Luz Canyon: Along De Luz-Murrieta Road and De Luz Creek.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1204203","33.37642","-117.25115","cch2","WGS84","6437","130171794","Amsinckia menziesii var. intermedia","L. R. Abrams","1903-04-26","Cal BG","San Diego","Moro hills near Fallbrook","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1210702","33.372398","-118.356399","cch2","WGS84","204","130740","Amsinckia menziesii var. intermedia","R. F. Thorne","1967-03-19","Cal BG","Los Angeles","Santa Catalina Island: lower portion of Toyon Canyon","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1211216","33.3592","-117.4736","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","J. P. Rebman","2008-02-26","Cal BG","San Diego","Camp Pendleton Marine Corps Base; Trainging Area Roneo 1 in the northwestern portion of base: San Onofre Mountains, along Horno Canyon Rd.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1215691","33.13579","-116.29951","cch2","WGS84","482","729867","Amsinckia menziesii var. intermedia","N. C. Cooper","1947-04-13","Cal BG","San Diego","The Narrows, Borrego Desert.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1219882","33.4418","-116.8636","cch2","WGS84","1800","10178760","Amsinckia menziesii var. intermedia","M. V. Hood","1945-03-25","Cal BG","Riverside","Aguanga.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"1246657","33.3729","-116.4266","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Melvin M. Sweet","2005-03-16","Cal BG","San Diego","Anza-Borrego Desert State Park, Coyote Canyon, Lower Willows, 6.5 mi NW of town of Borrego Springs, 0.9 mi W of Santa Catarina Spring.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"LA00602311","33.1645","-116.62","cch2","WGS84","200","125663","Amsinckia menziesii var. intermedia","Howard S. Brown","1947-05-10","UCLA","San Diego","Summit of Volcan Mt.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC1212043","33.47011","-116.95135","cch2","WGS84","500","785398","Amsinckia menziesii var. intermedia","Peter H. Raven","1959-04-23","UC/JEPS","Riverside","1.3 mi e Dripping Springs","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC78276","33.38333","-118.41667","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Blanche Trask","1900-05-01","UC/JEPS","Los Angeles","Avalon; Santa Catalina Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC1178262","33.2825","-116.436","cch2","WGS84","1609","8133209","Amsinckia menziesii var. intermedia","Francia Chisaki","1953-02-10","UC/JEPS","San Diego","5 mi nw Borego Post Office (along trail of Palm Canyon, near Palm Canyon Camp Ground); Borego Valley","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC1229759","33.09049","-116.59583","cch2","WGS84","241","182466","Amsinckia menziesii var. intermedia","Francia Chisaki","1955-04-19","UC/JEPS","San Diego","1.1 mi nw Julian (on Hwy #78)","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC1229781","33.11473","-116.44262","cch2","WGS84","1609","8133209","Amsinckia menziesii var. intermedia","Francia Chisaki","1955-04-19","UC/JEPS","San Diego","12.9 mi e Julian (on Hwy #78)","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"JEPS61152","33.18032","-116.76919","cch2","WGS84","1610","8143322","Amsinckia menziesii var. intermedia","Elizabeth Ferguson","1917-06-01","UC/JEPS","San Diego","Mesa Grande","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC665845","33.38519","-115.264656","cch2","WGS84","3903","47857165","Amsinckia menziesii var. intermedia","Ira L. Wiggins","1941-03-25","UC/JEPS","Imperial","5 mi ne Beal Well","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"JEPS8788","33.35808","-117.1093","cch2","WGS84","402","507693","Amsinckia menziesii var. intermedia","Rimo Bacigalupi, G. T. Robbins, Sherwin Carlquist","1954-03-28","UC/JEPS","San Diego","2 mi w Pala","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"JEPS89150","33.33066","-117.00133","cch2","WGS84","1609","8133209","Amsinckia menziesii var. intermedia","Rimo Bacigalupi, L. Heckard","1962-03-24","UC/JEPS","San Diego","4 mi nw Rincon Springs (off state hwy 76, Pauma Valley); Pauma Valley","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC881415","33.376389","-117.250278","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Marcus E. Jones","1882-03-25","UC/JEPS","San Diego","Fall Brook","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"JEPS61125","33.08326","-116.98318","cch2","WGS84","402","507693","Amsinckia menziesii var. intermedia","Willis L. Jepson","1939-04-18","UC/JEPS","San Diego","San Pasquale Valley","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC56853","33.3885","-116.4503","cch2","WGS84","5633","99684899","Amsinckia menziesii var. intermedia","H. M. Hall","1902-04-12","UC/JEPS","San Diego","western borders of Colorado Desert (Coyote Canyon)","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC669268","33.1497","-114.83922","cch2","WGS84","26145","2147483647","Amsinckia menziesii var. intermedia","Annie M. Alexander, Louise Kellogg","1941-03-16","UC/JEPS","Imperial","23 mi n Ogilby; Colorado Desert","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC1178282","33.0753","-116.536","cch2","WGS84","805","2035830","Amsinckia menziesii var. intermedia","Francia Chisaki, R. C. Bacigalupi","1957-04-04","UC/JEPS","San Diego","Banner Queen Ranch Trading Post, on Hwy #78 Banner Queen Ranch Trading Post","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"UC792963","33.475","-119.035","cch2","WGS84","1200","4523893","Amsinckia menziesii var. intermedia","Reid Moran","1949-02-10","UC/JEPS","Santa Barbara","w slope of Santa Barbara Island","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"BSCA3607","33.04479","-116.33241","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Rebman, Jon P.","2009-05-12","CAPR Colorado Desert District","San Diego","Anza Borrego Desert State Park: vicinity of Whale Peak; south of Pinyon Mountain Valley Road and northwest of the highest point of Whale Peak along one of the trails to the peak","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"168085","33.761111","-117.026944","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Sanders, A. C.; Bruyea, Guy","2004-04-02","Cal Academy","Riverside","San Jacinto Valley: Tres Cerritos, ca. 3 miles WNW of Hemet, east of the Lakeview Mtns., in central valley among the three peaks Elev. given as 1600-1700 ft","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"155364","33.795528","-117.461667","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","C. Matt Guilliams","2008-02-13","Santa Barbara BG","Riverside","El Sobrante Landfill: Loc.#1. at top of mesa at edge of phase crossing to the S.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"638607","33.9256","-116.642","cch2","WGS84","1000","3141592","Amsinckia menziesii var. intermedia","F. R. Fosberg","1983-04-23","Cal BG","Riverside","Lower Whitewater Canyon","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"653825","33.5915","-117.114306","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Bill Wagner","1988-03-09","Cal BG","Riverside","Grain field at Benton Rd. and San Diego aqueduct, 1/2 mile E of Winchester Rd., NE of Murrieta.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"664455","33.957","-116.5952","cch2","WGS84","12000","452389342","Amsinckia menziesii var. intermedia","Elizabeth A. White","1928-04-01","Cal BG","Riverside","Colorado Desert, Indio Rd.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0089447","33.5939","-117.7602","cch2","WGS84","402","507693","Amsinckia menziesii var. intermedia","Ken Greby","1985-04-18","Cal BG","Orange","Alongside Laguna Canyon Rd. approx. 1.5 km. NE from El Toro Rd.","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"698392","33.512975","-116.899719","cch2","WGS84","400","502654","Amsinckia menziesii var. intermedia","Steve Boyd","1990-05-03","Cal BG","Riverside","San Jacinto Mountains, Vail Lake area, rolling terrain at jtn of Hwy R3 and Powerline Road, NE of the lake","medium","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"704838","33.9217","-116.7373","cch2","WGS84","5300","88247337","Amsinckia menziesii var. intermedia","Howard de Forest","1929-03-16","Cal BG","Riverside","San Bernardino Mts, San Gorgonio Pass.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"712516","33.93462","-115.07478","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Sarah J. De Groot","2005-02-10","Cal BG","Riverside","BLMAlong Palen Pass Road, near Packard Well, S end of Granite Mountains.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"712546","33.9939","-119.7071","cch2","WGS84","1000","3141592","Amsinckia menziesii var. intermedia","C. F. Smith","1960-04-27","Cal BG","Santa Barbara","Santa Cruz Island. In valley field along road, about 1/2 mile east of Stanton Ranch.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"713474","33.57","-117.76","cch2","WGS84","4184","54996268","Amsinckia menziesii var. intermedia","Minor Warne","1934-03-01","Cal BG","Orange","Laguna Canyon","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"782222","33.81","-117.89","cch2","WGS84","4828","73229217","Amsinckia menziesii var. intermedia","C. F. Baker","1903-04-01","Cal BG","Orange","Anaheim .","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"RSA0089633","33.733333","-117.216667","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Scott D. White","2001-04-19","Cal BG","Riverside","Perris Basin: Perris/Sun City area. Just east of Goetz Rd. and south of Ethanac Rd., ca. 1.5-2 mi west of Interstate 215.; Romoland","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"799236","33.735833","-118.2925","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","Anstruther Davidson","1890-04-06","Cal BG","Los Angeles","San Pedro.","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
"807592","33.6925","-117.347222","cch2","WGS84","3989","50000000","Amsinckia menziesii var. intermedia","A. C. Sanders","2006-05-11","Cal BG","Riverside","Warm Springs Valley, N edge of city of Lake Elsinore, 35 acrew parcel south of the intersection of Collier Ave and Riverside Dr., NE of Alberhill Crk., NW of Enterprise Way.; Lake Elsinore","low","Consortium of California Herbaria [CCH]. 2023. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Sep 06, 2023."
